Within Minutes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Greater,Total Population
IS 3km,0.35485810507483323,1.4540172106142124,2.9256730192053735,4.8691643823036275,7.6296862720867455,10.567536077585489,13.71911722755418,17.396152096637014,21.558690285070803,25.553502132258423,29.74121297209027,33.36539498350066,37.31077936126451,40.45635671295858,44.14739612124987,47.48035022610616,50.51825652618746,53.59586672778596,56.55237281123888,59.3754852469724,61.77382499867093,64.03060647879492,66.06437948962032,68.09558292708886,69.90278813431453,72.01007317261603,73.91278195244487,75.67539643821357,77.62160510257196,79.21545183833241,80.64566496157205,81.43279032192387,82.33301641662206,83.14868465188391,84.08112137856727,84.93523768731478,85.86979572856801,86.77823319407891,87.54593636146129,88.38838328677848,89.26585728035668,90.12554149098433,90.84770242149847,91.65271798191156,92.59039109390072,93.2466369402653,93.9427626986358,94.62913059381671,95.14596799634066,95.73697740355814,96.34977096384017,96.86674067019362,97.38771278016897,97.8565840076543,98.12180703295793,98.51461290176952,98.70209099713733,98.93161336096202,99.15298970498783,99.30230280964267,99.44187290193672,99.50586436652091,99.53166656571855,99.55296659845301,99.58161677866778,99.5908151763586,99.59477193060063,99.6008216343649,99.61077905137415,99.61793712655084,99.62988722268136,99.63474072600592,99.64625491758292,99.64625491758292,99.65184662750023,99.65632986204275,99.66247791825192,99.6795391810388,99.69381480228698,99.69575235029316,99.69575235029316,99.6972196707336,99.6972196707336,99.69804999894464,99.6996069030183,99.6996069030183,99.6996069030183,99.6996069030183,99.6996069030183,99.70148679984196,99.70148679984196,99.70148679984196,99.70750670763177,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,99.7089263716545,0.2910736283455009,100.0
IS 10km,0.2938073179776448,1.2137232362822177,2.5368318793724227,4.2708795455825825,6.746588833059317,9.37834260280596,12.188845495150328,15.445817010067117,18.997695025272073,22.522630977257855,26.244218498469007,29.4570422299468,32.905540514538515,35.59208478069037,38.702116969578555,41.575445174281576,44.219063842409476,46.95089470992914,49.51584204690686,52.025452639423996,54.14349157605446,56.146043219342026,57.91432665084155,59.73470200249428,61.35230864302284,63.22854996080128,64.90857984338636,66.41332951578592,68.15431969414625,69.54042698444263,70.82047998220024,71.49835243332782,72.33854132684363,73.07468802132823,73.85299490270614,74.59606787192183,75.42213987448098,76.23350085958852,76.91842820831285,77.66100446507741,78.43051422217033,79.18888153223124,79.82514141518689,80.50650336884026,81.3186567962388,81.884796756817,82.47321751086481,83.07639346064634,83.53665915365912,84.04884729840296,84.57785247166501,85.0178392526949,85.51895745500732,85.95534264013058,86.26786668685583,86.75533303997499,87.11556271378812,87.55771841949826,87.95396882593447,88.41368827396957,88.78258437972593,89.14107392174618,89.46613093378517,89.77278815212465,90.09121312336057,90.33807198910088,90.63037355959698,90.87536480548354,91.13392120820437,91.34174262883023,91.59384048525054,91.75085942581548,91.98992988249401,92.2010415751919,92.46011302287076,92.74602711097776,92.95454467424989,93.1971112940709,93.40940612150087,93.60135133413038,93.79374800121548,93.96855400662413,94.1138772823731,94.21223839365729,94.36725289723223,94.47455211914261,94.59566962167212,94.74479023960937,94.86536357450704,94.97775757547927,95.0872877560172,95.1637425648156,95.2644671535969,95.34223962034662,95.43725392595353,95.51195293375031,95.59141187883318,95.66581821952789,95.75759682151256,95.83849093636977,95.92968525370273,95.98523658241658,96.07548492200844,96.17606338981773,96.27124833309986,96.35340430759804,96.43351227882752,96.49913064590656,96.53970210461824,96.60611613028676,96.66837845752721,96.74616959966878,96.81046429650084,96.87511718651066,96.92587328099856,96.98981313409934,97.04060820842783,97.10085334432642,97.1467320504906,97.1759949943499,2.8240050056500934,100.0
FS 3km,0.487134995575242,1.555124349296784,3.428287909465453,5.285580071059803,7.752946572446769,10.646004465409277,13.627066496767412,16.878119308345365,20.021748814695172,23.01529637264025,26.182716038309923,29.229210883152117,32.303203173940226,35.31759230501656,38.82677918621017,41.801716273449905,44.66976519016789,47.46258294679519,50.046733405361664,52.68962411493002,55.21860646420157,57.59414477644755,59.67958614733867,61.62499835690281,63.547519715763855,65.20694989235054,66.84445199991279,68.49195245839795,70.03348197844225,71.3605496704046,72.73432034122843,73.98022360719952,75.38845824216567,76.59579870589863,77.85286440011245,78.92665951079995,80.03296841573841,81.13490581394714,82.28899861181515,83.3273858793005,84.37210636691059,85.37025504539388,86.2265800218991,87.04227639291317,87.92801192875292,88.8136021463883,89.71697229977102,90.57313447879028,91.41087821922164,92.1882123548314,92.94333656391072,93.66405375062446,94.37293831462989,94.9539413782983,95.53417463442894,95.99661558859916,96.4082541521782,96.81035215721101,97.10668306592748,97.39112085978131,97.55191545524833,97.70405723231637,97.83342392982394,97.91292622655678,98.00529068679025,98.0652988478935,98.12142928095498,98.17949216844116,98.21573498343125,98.24088359027341,98.2686676346925,98.30398966147027,98.32244706144705,98.34155007987975,98.36736320398641,98.38599901276505,98.40184902946963,98.42248374357162,98.42781608436229,98.44085386307918,98.45363757547716,98.46291355027094,98.48189489798082,98.48900919575,98.50194556852217,98.51517902796571,98.52585719953375,98.53255852316092,98.54285428264554,98.54584486207307,98.54955564335799,98.55385186823446,98.55834093984821,98.5583478616976,98.55862405987482,98.55931959036347,98.55931959036347,98.55993540426807,98.55993540426807,98.56044092999674,98.56102374971839,98.5625610246675,98.5625610246675,98.5625610246675,98.56262043720562,98.56262043720562,98.56262043720562,98.56263287371306,98.5626503331299,98.5626503331299,98.5626503331299,98.56265206359227,98.56266590729106,98.56266590729106,98.56266590729106,98.56266590729106,98.56266590729106,98.56266590729106,98.56266590729106,98.56266590729106,1.4373340927089373,100.0
FS 5km,0.3903746806700687,1.2019040377112296,2.6915423687739324,4.177386717491688,6.073652026488105,8.283720925100097,10.549378134437186,13.082527693914189,15.555917917751913,17.94931341800176,20.46272473323758,22.914297406249013,25.342844685712095,27.74639172827722,30.52464019976786,32.86724579092745,35.14985559406126,37.362523417273295,39.4165094165101,41.512850897385235,43.50488434397223,45.38504194793068,46.99960064684935,48.56814450411924,50.080985608221916,51.40419263723478,52.67051327710539,53.96894656110184,55.15796689500916,56.19479914608848,57.2642675012189,58.23413221916209,59.32675729879935,60.28012247928205,61.25297679623021,62.091506542112384,62.96886187684826,63.844805368500154,64.75272173370918,65.56249555992632,66.36600089894938,67.1467497749413,67.79798150424314,68.43606138593394,69.12773848885834,69.82132952842794,70.51256456478903,71.18122130998175,71.85220752361093,72.46956921661555,73.07867230305293,73.67200191982512,74.2847593429284,74.83503938941578,75.3924985202541,75.87633172886211,76.37189512918043,76.90774544540595,77.45137207280463,78.0343660153426,78.52972560495203,78.98978867607403,79.45413162008481,79.83073771520456,80.30911532999114,80.73079015736032,81.12451131600972,81.52503327336395,81.91999950557178,82.26943526041482,82.64137422621911,82.98368221812109,83.34357725688527,83.73352479633321,84.06905890620182,84.38187931274693,84.70993259963548,85.03015018086838,85.3060093003469,85.6169831775212,85.95395782431584,86.25087070214512,86.54837764175164,86.85711764229129,87.13481263081005,87.41811446990873,87.66083907168847,87.87566735598,88.10856041224694,88.31154748641767,88.53926737920919,88.73031441113825,88.94887433721983,89.12270365254294,89.30040907530487,89.47786452494431,89.66795908141161,89.85905587707106,90.02404269071539,90.20267253196671,90.37083330174069,90.54712564989408,90.72070904726188,90.90899797304705,91.05967692491262,91.21844911032035,91.39097253514821,91.5533989995874,91.73524814434211,91.87902911859386,92.02475241768686,92.15158422174724,92.28980850642864,92.4256744649733,92.56148808575,92.70097514920424,92.82329084961714,92.95726980198138,93.09921221067026,93.20279982435198,6.797200175648015,100.0
