Within Minutes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Greater,Total Population
IS 3km,0.03477355071557102,0.11397607707201547,0.32124247569457287,0.5306093182504873,1.1823898352551048,2.2081206794346775,2.922771456540219,3.7505554127012912,4.873538360206668,6.438360581160671,7.139563751364257,9.678940990361754,11.7273698070766,13.934883689784344,17.049691120319103,20.280992971918668,23.472931305452395,26.28305092792218,28.70349435822775,30.572506631808956,32.317483548305795,34.153511497069736,36.4762168650328,38.035576146360015,40.097401867295304,42.02822981274418,44.80607129536526,46.53901858185382,47.515744484195395,49.500997023392905,52.13875080776599,54.305859861242354,55.558471431311894,58.841093040561965,61.94849604335232,64.21278473119115,66.39076283501322,68.97172992642953,70.55108590617183,73.09614899828517,74.71360315567955,76.82346085771232,78.50805869866005,80.29556272600588,81.66132654125155,83.25934660338221,84.57321717047512,85.9050703446543,87.02133154744087,87.89221133242663,89.0796517800456,89.26138327851785,89.31828988326144,89.5915581014304,90.10849209273513,90.39797025976722,91.17858545510332,91.80589526727675,92.46003356119755,92.96577829717167,93.87635984038744,94.25642730871586,94.89927351265621,95.69656976339158,96.50654570743012,96.71208934578974,97.12100050725857,98.13059910091852,98.35501630860203,98.49987992118955,99.0054744950148,99.2287163978404,99.27847120024866,99.72011524004441,99.98327090078419,99.98675643427777,99.99315211724597,99.99567122195671,99.9967658977241,99.99872175804863,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,99.9999999999999,9.947598300641403e-14,100.0
IS 10km,0.0,0.09724132735650377,0.23196639269288796,0.5346569019698696,1.139190277083002,1.8472995882786634,2.4002640676438243,3.2982189347440167,3.971807388886898,5.577981816599118,6.473890572804099,8.541559304880238,9.821155875683145,12.506725980725896,15.388142986509079,18.423365315748708,21.21913678417071,24.047967382874376,26.628336935173174,27.95951493271168,29.712965121918078,31.06980922334023,33.218188875432446,34.80903005380894,36.63420930949046,38.36351004960081,40.50201598573254,41.94549908756889,42.96934048185849,44.85362122649106,47.23622299609322,49.58158972254626,50.845114589997664,52.78617413691219,54.880390204496386,56.77186674443728,58.90422608446577,61.391364229006165,62.885836741205715,65.15437382268964,66.9192425773949,68.96411752253164,70.41478613700257,72.16472790249772,73.71132358118352,75.0894063071407,76.27827785128899,77.21157057744512,78.1661236986084,78.83876000858811,79.51262973951991,79.62299196450888,79.80050642167666,79.93688932434502,80.59147441092077,80.88063164737636,81.65716957788521,82.19969055253395,82.60460479489228,82.85736166093346,83.75643421756097,84.13551269733256,84.51345910342339,85.58744501338272,86.33706056866505,86.58941787522144,87.37605774874011,88.07417019851839,88.33956697138359,88.96303975180379,89.3791477752076,89.48559214562421,90.2502601545253,90.98076442511767,91.39304397703776,92.183123205642,92.43842079549587,92.67238012459971,93.31568540268972,93.4450451077642,93.65290793361035,94.13364232660362,94.75382603509507,94.90734356530803,95.70880108567255,95.90540224207642,96.32742182179649,96.53720174399908,96.67170504230867,96.95260735149597,97.18508787405939,97.27965715377321,97.49135869996145,97.76990830411684,97.95342819978983,98.15952534659239,98.41603795927004,98.63363626434911,98.82499474760482,98.9681906003328,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,99.17572856866494,0.8242714313350632,100.0
FS 3km,0.07267586858496689,0.2876359169216492,0.6822953540764095,1.223932376814161,1.9269268606200596,2.7723831829013337,3.8756351869806873,5.3971256966808765,6.833727197606267,8.55917716668331,10.467328315945203,12.625084830880793,14.724492574949217,16.921431121654393,19.075939986527008,21.315282410835632,23.635725941835343,26.208700941017344,28.541549363798275,31.00183417157548,33.442777440711886,35.991998477639115,38.402242687627684,40.61141807666994,42.95958509446806,45.10640371003717,47.141070230506685,49.27939394292181,51.33330569399095,53.18496170302593,55.139723732226095,57.031985752715585,59.00506162543023,60.834227380192566,62.61080453668863,64.43136477534128,66.11790324111965,67.95228715768499,69.51844806187638,71.11002838509864,72.55430758743582,74.01092789765217,75.46827329697193,76.72450923709435,77.90147282710304,78.99649376092579,79.93897143405788,80.83725614991944,81.86781742387123,82.85518270793261,83.58121827603611,84.43069449371728,85.17445542831362,85.90330887720714,86.59973895070068,87.25073371781242,88.00095386150637,88.72730774791773,89.60530796287141,90.43970669463772,91.15603717672556,92.01267045688724,92.72371308799846,93.49986396051334,94.191330987899,94.91796346916449,95.63905913930093,96.29419436030811,96.80388326992595,97.35860324637049,97.90678752600235,98.23072403140371,98.65214630475346,98.9433912866329,99.21465655704887,99.36398500720132,99.47863993937862,99.53781311166966,99.58088336908408,99.62850827286645,99.65814078974068,99.68909947839217,99.72348317044474,99.74740243443509,99.77018776863757,99.78576354762724,99.80617712443056,99.82739400798229,99.8396691575574,99.86387731191007,99.8835898924064,99.90117684343846,99.90794459720628,99.92487974003805,99.93065985505869,99.9338611708554,99.93812041872144,99.94080454568271,99.94595438009843,99.95651847463186,99.96000511428583,99.96477988314713,99.96933941649088,99.97585816004776,99.98002836650785,99.98483094639201,99.98789484549803,99.9932438235343,99.99674990112584,99.99691762815246,99.99783009952637,99.99947952452172,99.99995089073911,99.99995089073911,99.99995089073911,99.99995089073911,99.99995089073911,99.99995089073911,99.99995089073911,99.99995089073911,4.9109260885416006e-05,100.0
FS 5km,0.057167724783653714,0.25235854913774586,0.5930561038147966,1.090845605502044,1.7164553135290708,2.50843995658824,3.5585778631537064,4.92343556163881,6.465333948648322,8.127465488845463,9.940720668571904,11.969804901644647,13.925508393562739,15.935623299472823,18.00650995681628,20.183219805833737,22.250458246513446,24.686756438658517,26.773034645774473,29.20703954966323,31.59656537083,34.040098237128035,36.128916436079486,38.24068412872325,40.3160171724547,42.37872720071635,44.26998883640758,46.11641337741323,48.00861765268172,49.89855956452955,51.77817242863804,53.650766267387304,55.572781607441094,57.20562430884755,58.88062522379184,60.51552608794063,62.10739691820254,63.79333158718501,65.2489094528518,66.61143631301634,67.87648298246583,69.14187415609769,70.52361851892056,71.69458917588736,72.78799899262951,73.80016725539366,74.67904493206248,75.52891403033134,76.49370808642524,77.38271380150674,78.1348466366899,78.86253518383654,79.54746298074238,80.26673585153434,80.98663985031399,81.593282735411,82.32490180896161,82.87649183216955,83.74025197651521,84.46894770164553,85.1955796013185,85.9594166251477,86.63233027496356,87.41872171356664,88.2429929363115,88.95798351203726,89.67060310307929,90.42725210309604,91.0608919468803,91.7576319889388,92.54376575602758,93.24200401035124,93.75202806903597,94.23442168486304,94.6657068157971,95.0816489203585,95.46717635812068,95.73199688120376,95.88583976031312,96.09373142744712,96.30440315472242,96.4692499741632,96.65803606563466,96.80441155989753,96.98428531167173,97.10800668459399,97.24107113360812,97.42374686560224,97.6093563232099,97.72927878703938,97.9067085417328,98.05087277905031,98.18500181517645,98.29137677093588,98.37926041303669,98.44080977322865,98.52263170442114,98.59159008719838,98.66263690250351,98.71913104532403,98.79140042220612,98.85517567741636,98.90336942572404,98.94628214646379,98.98485867919555,99.02506292182395,99.05547517768642,99.09654893993283,99.13396179955424,99.16545354190312,99.19949251244101,99.22339184291556,99.23387051178321,99.25242728339634,99.2740800398398,99.28848608341471,99.30576913146791,99.31732328401887,99.33000664183496,99.3434482287735,0.6565517712265034,100.0
